duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean
162.578082,25,2 4 7 5 10 0 3 5 10 2 4 2 5 9 5 1 11 1 0 7 10 2 11 6 3,0,100001,-1,-1,20,12.532168
56.784527,25,7 2 1 5 4 1 1 11 4 9 4 7 6 6 11 6 1 8 4 7 5 8 1 10 11,1,25582,141,13,19,11.73860895
168.893387,25,4 6 7 2 2 1 11 9 9 0 11 8 8 4 0 3 11 9 7 7 9 7 2 0 7,0,100001,-1,-1,20,12.50137785
122.690159,25,6 8 7 3 2 9 1 9 2 9 7 10 5 10 6 10 11 9 0 2 3 6 1 0 1,0,100001,-1,-1,20,12.64981964
34.499056,25,3 11 8 3 8 5 10 6 7 4 9 7 3 3 3 2 9 0 3 6 4 4 3 0 11,1,21110,39,11,20,11.40125212
85.82095,25,11 4 3 0 9 2 10 10 5 1 3 1 6 5 9 10 0 10 2 2 5 4 5 2 6,1,40206,131,15,21,13.7012418
139.030086,25,5 3 6 5 7 6 5 7 4 6 2 2 7 4 5 1 11 0 0 8 5 6 3 1 8,0,100001,-1,-1,21,12.71102812
19.750843,25,3 6 11 9 1 3 5 0 3 11 0 2 9 10 1 1 9 6 2 11 10 9 9 11 7,1,16737,31,11,17,11.00522473
113.946201,25,6 4 4 0 9 10 5 1 2 3 4 9 8 10 9 10 0 11 8 11 7 7 9 7 4,1,61853,97,13,21,13.30830712
138.418368,25,3 11 4 3 2 7 3 0 0 0 11 9 1 4 1 0 4 1 1 6 3 8 0 4 0,0,100001,-1,-1,20,13.03796304
254.750838,25,3 11 10 6 3 1 5 6 1 10 7 10 0 1 0 0 0 7 7 5 6 10 5 0 9,0,100001,-1,-1,21,13.77275669
146.494491,25,8 0 11 10 9 0 11 8 3 10 11 11 8 10 8 6 11 10 9 5 7 0 3 5 4,0,100001,-1,-1,20,12.19000495
214.273405,25,8 8 4 8 0 0 5 2 10 2 9 6 3 5 6 3 1 2 7 4 1 1 11 1 0,0,100001,-1,-1,20,12.90675709
5.213384,25,1 1 6 9 7 7 7 3 11 2 9 10 0 4 3 10 7 2 2 7 7 0 11 7 10,1,4394,19,9,19,11.3514182
136.296957,25,1 11 3 4 9 7 8 6 9 0 5 6 7 9 6 4 9 10 1 10 1 10 11 1 11,1,74934,79,13,20,12.58232182
15.031739,26,5 2 1 5 0 9 2 4 7 2 7 11 10 8 7 3 4 3 4 2 9 6 11 9 4 4,1,14115,28,12,19,10.16215978
221.736254,26,2 9 11 8 4 5 3 11 6 2 11 8 5 10 10 5 5 4 4 3 4 9 10 8 10 7,0,100001,-1,-1,22,13.84350903
72.281687,26,7 11 6 5 5 0 3 0 1 3 10 9 1 9 2 10 7 10 0 11 1 1 10 7 6 6,1,51905,116,14,21,13.06900294
21.389419,26,3 3 8 7 5 10 10 2 9 5 4 8 5 5 7 3 11 9 1 2 10 1 4 6 10 8,1,11991,82,14,18,11.43169719
29.564289,26,7 5 7 9 1 1 0 11 6 2 10 9 0 7 8 10 5 1 10 2 4 9 7 10 10 3,1,29900,50,14,18,10.93702777
6.527827,26,5 2 0 4 3 7 10 1 8 0 11 9 8 5 10 2 4 7 6 4 5 7 7 11 8 7,1,6102,18,10,17,10.74879196
164.724103,26,7 11 3 6 9 9 8 6 4 11 6 1 3 10 11 4 0 7 0 2 9 4 1 0 9 4,0,100001,-1,-1,23,12.61428729
108.885108,26,5 2 4 1 8 5 10 7 4 1 5 4 11 0 3 2 7 4 4 1 3 7 7 5 6 1,1,82646,46,10,20,12.6302556
9.138165,26,3 0 10 8 3 2 7 6 1 11 3 10 3 6 8 9 2 2 5 7 2 9 1 5 0 10,1,10628,14,10,19,10.50786991
167.480569,26,0 1 2 9 4 11 0 3 8 0 11 8 8 1 2 9 4 7 6 10 7 4 3 2 5 3,1,80969,100,12,19,12.35854003
33.994145,26,5 9 7 2 6 11 3 1 6 7 3 0 7 6 5 10 11 1 0 7 4 5 0 10 5 2,1,31286,22,12,20,11.24742398
124.578691,26,5 9 6 3 2 2 11 4 7 5 4 9 10 10 9 6 1 1 8 5 10 6 8 5 0 3,0,100001,-1,-1,21,12.90580214
155.34917,26,1 11 11 6 6 10 5 9 0 5 8 8 4 11 2 4 1 9 1 10 3 1 10 11 9 7,1,80032,90,16,23,13.412586
29.534276,26,8 8 7 3 8 3 11 11 3 5 2 9 1 5 10 1 9 9 11 7 2 4 3 0 4 0,1,29041,64,10,19,11.30414106
12.295335,26,2 10 1 11 7 5 4 8 6 11 4 6 10 9 8 6 5 0 8 1 11 4 2 6 3 11,1,7753,88,12,17,10.41270887
97.22435,26,8 11 8 0 9 7 0 10 2 6 1 3 0 8 10 6 3 10 0 1 10 1 0 7 7 11,1,80151,12,12,21,12.52822223
8.549871,26,10 6 6 7 10 6 10 3 4 11 8 1 5 4 6 2 2 1 8 8 5 5 5 10 1 3,1,8280,14,14,18,10.96733127
6.701599,26,8 3 8 8 10 3 7 8 7 2 7 10 3 5 2 6 1 1 4 1 8 9 6 4 9 0,1,6136,88,10,15,9.785876415
24.880669,26,6 2 3 1 0 3 6 11 4 3 8 9 7 0 9 4 4 0 7 4 7 11 10 2 1 6,1,21691,120,12,17,10.88045987
94.265055,26,11 4 9 0 11 1 6 8 6 1 6 5 1 3 11 0 8 5 3 5 3 3 8 10 0 10,1,80471,114,14,20,12.56938965
44.152401,27,4 0 3 6 8 5 6 4 9 8 4 9 9 8 7 3 3 8 3 1 8 11 4 2 11 9 5,1,32558,29,13,21,11.23699019
46.569989,27,7 4 8 10 2 6 5 4 9 2 4 1 3 8 7 11 1 8 0 10 8 7 7 11 2 3 6,1,39427,63,17,19,11.43082876
103.248415,27,5 9 2 4 5 6 7 10 8 4 6 2 0 10 6 1 10 2 7 8 6 11 10 1 2 9 1,1,92474,43,15,21,11.93212916
214.207368,27,0 9 8 11 7 2 5 6 10 1 5 3 8 4 5 1 10 3 3 11 8 10 2 10 8 4 11,1,89312,61,13,21,12.60128687
6.394537,27,3 2 6 3 7 5 2 2 2 3 7 3 4 1 8 10 9 1 5 5 2 11 1 4 0 1 11,1,6604,25,11,17,10.24904221
185.808537,27,0 9 10 8 5 8 6 5 10 6 11 2 6 3 2 3 8 3 11 10 8 6 4 6 2 10 5,0,100001,-1,-1,22,14.00297682
278.659514,27,10 3 10 9 10 9 4 1 10 2 0 7 5 7 9 5 5 1 9 4 0 5 9 1 8 5 0,0,100001,-1,-1,21,13.80727816
121.989113,27,3 0 11 9 2 0 5 1 4 3 7 6 4 7 9 11 3 10 1 4 4 8 5 5 6 6 9,0,100001,-1,-1,20,12.2337112
1.197707,27,3 8 11 2 10 5 1 8 9 6 7 7 6 11 2 10 11 6 10 11 9 7 6 2 11 3 3,1,1239,27,9,13,8.511512529
10.707325,27,3 3 5 0 8 0 8 9 0 11 3 7 4 8 4 7 10 3 8 5 5 0 5 3 7 11 3,1,8337,21,13,18,10.60514325
77.358619,27,0 9 4 0 9 0 7 3 6 3 0 3 0 2 1 0 2 1 1 1 1 2 6 11 8 5 6,1,58386,17,13,20,11.68511982
25.141742,27,5 1 6 10 8 10 6 1 1 10 8 7 6 8 7 2 1 4 4 6 8 7 4 0 7 8 9,1,20536,115,13,19,12.42671938
33.525571,27,7 5 0 3 7 2 11 4 2 5 7 5 9 8 4 5 8 0 7 4 1 2 3 6 10 11 4,1,29287,29,11,18,11.56050514
41.539897,27,0 1 5 2 1 3 2 6 11 4 9 6 6 3 4 8 4 5 6 10 0 8 4 5 1 9 5,1,21533,101,11,22,14.37103767
39.764104,27,2 6 11 2 7 0 5 5 3 10 6 7 11 7 5 9 11 8 1 10 6 3 7 10 7 9 5,1,27313,23,15,19,12.545143
62.863186,27,5 1 5 1 11 8 9 9 8 8 10 9 4 1 3 0 11 7 7 8 9 1 2 1 9 9 7,1,44731,69,13,20,12.49140762
92.920017,27,4 1 1 4 2 5 5 1 2 5 7 5 4 11 6 9 8 6 11 7 8 1 3 3 4 11 7,1,71530,33,13,21,12.00205898
205.229425,27,9 10 10 1 5 5 2 3 10 2 0 8 3 1 9 1 4 1 8 10 8 9 1 8 11 10 3,1,85834,57,17,20,13.22178535
10.567538,27,1 9 0 5 3 0 4 3 11 2 6 11 11 7 11 8 3 8 10 2 11 7 6 10 7 10 8,1,11814,9,9,21,10.29585244
129.443926,27,5 8 9 11 4 4 6 4 9 0 9 5 9 6 7 2 7 3 5 0 5 6 7 6 2 11 3,0,100001,-1,-1,20,12.65534055
26.039881,28,1 1 10 2 9 6 5 7 6 5 10 0 4 7 10 6 8 3 3 11 7 7 5 3 0 8 11 3,1,17621,42,10,17,11.02722384
2.201151,28,4 4 3 0 11 6 2 0 9 6 3 0 7 11 10 5 7 0 4 9 2 9 5 5 7 9 0 10,1,2247,16,12,16,9.177742681
164.428187,28,8 9 2 4 6 6 7 8 5 10 9 11 2 10 10 2 0 2 7 7 2 3 4 9 7 11 2 9,0,100001,-1,-1,21,13.59771086
38.521796,28,8 9 1 9 8 6 6 5 5 4 5 4 8 4 4 11 2 3 5 0 0 9 9 5 2 6 11 3,1,26012,282,12,18,11.57847218
37.290848,28,8 5 0 11 6 4 6 3 5 0 1 0 4 9 11 8 11 4 2 7 7 8 8 5 10 7 11 0,1,26142,26,12,20,12.91607895
22.09863,28,0 10 0 11 10 5 2 2 4 8 11 1 3 5 0 2 11 7 11 9 1 8 9 7 11 7 0 0,1,20086,154,14,21,11.45593673
8.609019,28,9 2 4 8 11 2 5 10 9 7 0 7 6 7 10 1 2 5 4 7 2 2 1 5 4 3 8 9,1,8321,24,12,15,9.890899866
43.902339,28,4 11 7 5 1 1 6 3 11 0 8 7 7 0 8 9 5 8 9 10 3 0 0 1 3 2 6 10,1,29601,138,10,23,14.01976742
63.2436,28,11 9 4 8 6 5 6 2 6 8 0 3 4 0 5 0 9 11 7 2 9 7 6 8 0 7 2 2,1,51753,34,10,19,12.23188812
189.105041,28,5 9 10 10 1 9 1 11 10 3 11 0 0 3 3 1 11 2 11 3 0 8 3 2 7 10 8 1,0,100001,-1,-1,21,13.71156707
54.305412,28,7 0 8 8 3 11 6 11 3 1 6 11 4 3 11 3 10 0 4 8 10 9 7 4 1 8 6 9,1,25001,92,18,22,12.93329371
145.878674,28,7 11 3 10 7 8 3 11 2 4 9 5 3 2 4 11 7 3 7 0 11 9 0 8 5 5 4 3,0,100001,-1,-1,19,12.25999879
140.950072,28,9 4 5 4 2 3 4 8 5 3 7 3 3 10 2 3 4 8 8 4 9 7 4 3 7 8 10 1,0,100001,-1,-1,19,11.85260471
75.617365,28,0 1 4 9 0 0 3 8 3 5 0 9 7 10 0 5 3 5 5 8 0 11 0 3 2 4 8 6,1,60473,40,16,19,11.88264072
138.316051,28,9 8 11 2 10 10 0 2 4 11 10 10 1 3 11 11 7 0 2 1 8 9 1 1 11 10 10 10,0,100001,-1,-1,22,12.47978586
3.904959,28,2 4 4 9 6 9 11 0 8 1 10 0 9 10 5 1 3 5 2 9 4 1 10 1 2 3 10 10,1,4113,16,8,14,8.73954611
320.41604,28,1 4 3 8 10 10 3 7 5 5 7 7 0 9 8 9 4 0 1 4 1 4 6 1 5 4 7 11,0,100001,-1,-1,22,13.31247728
31.778772,28,3 7 6 7 11 2 2 11 1 11 4 3 2 1 11 0 8 9 6 5 8 0 8 8 1 4 9 0,1,29363,46,14,19,10.84487722
131.224913,28,9 9 2 0 11 8 0 0 9 10 2 6 10 2 6 8 1 6 2 5 1 5 0 7 6 4 5 9,1,65840,222,14,22,12.88585266
101.452057,28,3 4 11 2 5 7 0 3 2 4 5 6 5 2 0 11 7 6 9 7 10 5 1 6 6 11 4 6,0,100001,-1,-1,20,11.96287654
144.173845,29,7 8 4 6 3 10 3 8 3 1 2 10 3 10 7 7 5 8 6 5 5 7 11 0 5 10 7 5 0,0,100001,-1,-1,21,13.36915667
127.087618,29,7 7 4 6 1 9 2 3 1 5 4 8 1 3 0 2 6 3 8 5 2 0 1 9 1 0 2 11 9,1,98708,67,15,22,13.18285227
155.274144,29,8 1 9 1 9 10 2 1 8 10 2 9 9 2 10 5 7 5 0 5 7 10 9 2 5 3 6 6 8,0,100001,-1,-1,21,12.72460462
29.107057,29,10 11 4 3 10 3 6 8 11 7 0 2 4 6 5 10 10 9 10 11 7 6 9 11 6 10 3 5 1,1,19987,15,11,19,11.82350793
72.63161,29,1 11 1 1 3 0 0 0 3 4 4 4 5 6 4 5 3 0 8 7 10 0 10 8 8 5 2 3 0,1,55653,135,13,19,11.91176225
30.866439,29,3 0 8 4 1 2 9 5 2 9 7 5 4 11 10 3 4 5 5 10 7 6 4 8 5 8 6 1 4,1,22842,99,15,19,12.24197768
190.531155,29,8 6 3 4 2 6 7 10 10 3 8 6 4 5 8 7 0 5 2 11 9 6 2 1 5 10 1 9 0,0,100001,-1,-1,21,13.41946134
59.099352,29,2 7 8 7 5 1 3 8 8 1 4 6 7 4 7 3 10 8 9 7 3 4 2 0 8 0 1 10 1,1,40129,105,9,19,12.07085339
70.655807,29,5 2 5 8 11 4 6 6 3 4 3 7 0 4 0 10 11 10 6 8 4 4 11 8 9 8 3 11 1,1,58388,15,15,20,11.89717227
20.231323,29,3 7 7 5 6 5 10 8 10 11 9 0 0 8 1 4 3 4 9 11 1 9 10 7 3 3 8 9 7,1,17264,13,11,19,11.43020495
79.160653,29,0 10 3 5 6 3 5 9 10 10 2 10 5 2 3 5 7 4 6 2 6 3 7 10 8 6 9 5 4,1,52619,37,13,19,11.7223969
5.314219,29,1 2 3 2 4 8 9 7 3 11 11 7 10 8 0 9 10 0 5 7 0 5 7 0 5 6 11 1 1,1,5697,19,11,19,9.442837562
104.698014,29,1 1 10 5 6 3 4 0 4 7 4 1 3 11 0 2 4 5 1 6 3 0 7 3 10 7 2 3 1,1,80828,39,17,21,12.50703166
106.377784,29,1 2 3 11 0 4 5 5 5 10 9 10 2 4 11 11 3 11 4 1 11 10 7 0 7 5 7 11 2,0,100001,-1,-1,20,11.81005118
32.082414,29,6 7 3 10 10 5 3 1 10 6 4 4 11 3 0 1 8 4 9 7 6 8 5 2 11 4 1 6 1,1,33168,33,11,18,10.51657332
135.877635,29,1 4 8 8 8 1 0 11 6 7 11 11 4 11 2 2 0 10 8 10 1 2 6 1 3 6 1 8 7,1,93392,57,13,20,12.80258454
185.716119,29,4 9 10 3 4 9 2 4 9 4 0 10 9 8 6 3 2 7 7 0 3 4 0 10 1 9 4 5 2,0,100001,-1,-1,20,12.42114229
8.41368,29,8 4 0 8 3 8 11 1 1 11 9 5 0 8 3 5 3 5 7 8 10 1 1 3 10 6 7 4 7,1,7152,25,11,16,10.15246194
120.965932,29,8 1 6 1 2 1 10 7 11 2 5 9 0 4 7 3 1 0 4 0 10 2 6 3 11 1 3 1 6,1,90004,53,15,21,12.57579677
179.662519,29,5 9 4 7 2 0 8 6 2 0 0 10 0 3 5 7 6 1 6 5 10 6 5 4 4 6 8 1 1,0,100001,-1,-1,21,11.86336232
131.281451,30,11 2 9 6 5 5 9 5 8 4 7 9 10 10 9 4 1 5 6 10 9 8 5 10 7 6 4 3 4 3,0,100001,-1,-1,21,12.81614082
118.246141,30,8 4 9 2 3 5 3 0 1 1 0 3 2 11 10 11 10 3 6 6 7 3 3 10 9 4 7 3 4 5,0,100001,-1,-1,19,12.00368996
73.837436,30,6 3 3 4 6 5 9 5 3 8 0 8 5 4 9 4 8 10 2 2 9 11 4 4 0 1 1 3 0 7,1,65611,46,10,20,11.77512945
13.918573,30,3 4 3 2 0 7 11 2 9 6 9 8 1 2 3 7 3 7 3 8 6 4 3 3 0 1 11 11 9 7,1,14419,40,14,19,10.67356884
129.165098,30,2 1 8 6 9 11 0 9 10 0 5 10 3 7 8 8 6 11 10 3 7 7 2 11 0 1 3 7 4 9,0,100001,-1,-1,21,12.39362139
80.896197,30,1 9 4 1 1 8 7 5 6 8 7 4 5 5 8 0 4 6 3 8 7 10 5 0 10 9 1 0 9 8,1,54980,38,12,21,13.02286744
148.263558,30,2 2 0 11 10 2 11 6 10 10 0 10 0 7 9 5 9 2 9 5 10 8 5 4 1 9 9 1 1 6,1,95147,88,12,20,12.56465746
133.504253,30,11 8 1 0 8 8 8 6 2 11 1 1 0 10 6 6 9 1 0 2 3 1 1 1 3 5 6 9 11 3,0,100001,-1,-1,22,13.33359771
87.420897,30,11 4 8 0 3 4 2 11 7 10 5 0 4 1 5 9 8 5 2 9 0 10 10 9 4 5 6 9 9 7,1,62616,36,16,21,12.94571052
36.168924,30,1 0 11 7 4 8 8 1 3 5 6 8 9 6 5 5 7 7 2 1 11 10 5 10 2 0 1 2 4 9,1,32534,34,16,19,11.23311907
7.292059,30,3 5 9 9 5 7 6 7 0 0 1 4 2 1 5 4 2 11 6 9 1 3 1 6 4 3 10 8 8 9,1,8880,36,14,16,9.565085313
118.924304,30,9 9 2 5 9 6 5 2 6 1 3 10 7 7 0 3 5 9 4 7 11 10 9 10 7 10 8 10 3 7,0,100001,-1,-1,21,11.961582
83.266296,30,6 9 4 5 10 5 8 1 9 9 4 8 3 3 4 0 3 8 10 11 9 1 5 0 1 11 10 2 4 6,1,73308,42,16,20,12.36687762
24.484641,30,5 7 8 10 7 7 9 2 3 0 11 10 2 6 7 8 5 0 0 5 0 4 1 10 3 7 6 9 9 2,1,18400,78,14,18,11.13647981
5.773573,30,1 6 10 0 9 5 2 6 11 8 4 4 8 1 2 10 3 6 3 8 3 2 9 7 8 10 9 2 7 8,1,6653,52,10,17,9.555742179
9.026204,30,1 3 3 11 11 6 8 9 6 10 5 6 7 0 11 2 5 1 8 9 2 6 8 9 4 6 3 10 7 11,1,9220,158,14,18,11.4739255
113.803956,30,4 3 4 8 11 3 10 3 3 10 9 9 0 11 9 8 5 8 1 6 6 1 5 2 2 2 5 8 3 3,1,51488,90,14,23,12.44482527
15.112717,30,2 1 8 6 9 4 9 7 11 1 9 7 3 6 7 0 5 6 9 11 3 1 9 0 3 1 2 0 4 0,1,12464,36,10,18,10.86034609
1.84644,30,3 6 11 9 11 10 6 1 0 11 10 11 11 10 11 7 6 7 10 7 4 6 3 8 7 2 10 8 3 0,1,2277,56,8,13,8.328903151
17.310712,30,3 1 0 1 6 2 1 11 2 3 0 3 1 2 11 6 11 1 6 11 9 10 1 0 9 10 11 6 2 7,1,19130,28,12,18,11.05403637
87.774757,31,7 2 4 6 8 7 4 7 8 0 11 8 9 2 0 4 0 7 6 7 0 10 5 3 0 10 2 2 6 2 1,1,53315,183,13,19,12.27413891
148.508558,31,5 0 7 5 3 8 1 8 7 0 7 4 8 0 8 10 11 6 4 2 6 4 7 4 7 10 2 1 10 0 1,1,93846,33,15,19,12.00340388
1.982689,31,7 0 7 5 10 1 8 9 10 8 10 3 2 7 10 8 7 7 10 8 6 4 8 5 3 0 11 1 8 8 0,1,1947,31,13,13,9.119578737
5.325196,31,2 3 2 9 7 3 2 5 2 6 8 7 3 2 9 8 11 0 3 4 9 9 2 6 4 7 3 6 5 0 8,1,4597,9,9,17,10.06714146
12.307875,31,11 0 10 6 8 6 11 2 5 1 8 5 8 5 10 2 5 4 4 4 11 1 11 4 1 10 2 3 4 11 1,1,8747,85,11,16,10.0442373
43.249492,31,3 8 6 4 6 2 4 2 1 5 5 4 6 5 4 5 10 9 5 9 10 1 4 2 10 0 2 3 5 2 2,1,42834,37,13,19,11.19881984
37.600434,31,4 5 8 6 5 2 11 11 9 0 3 11 6 4 0 3 4 2 7 10 11 2 1 0 1 4 8 0 1 9 6,1,27308,83,13,19,11.63627273
68.616374,31,5 5 3 10 8 5 3 6 8 11 0 3 6 8 9 6 1 10 8 6 10 6 10 11 8 0 4 2 0 5 0,1,32719,143,13,20,12.20118811
25.865644,31,9 10 1 11 4 8 3 11 7 3 1 10 7 9 11 1 2 4 2 3 0 5 1 8 8 5 9 1 10 7 11,1,24267,41,17,19,11.42396351
278.013251,31,0 4 1 5 9 1 4 9 7 5 9 4 4 11 11 3 8 1 6 7 10 2 7 0 0 0 1 4 6 8 6,0,100001,-1,-1,22,13.6429747
98.824763,31,8 10 5 10 6 3 7 7 5 9 11 8 6 8 7 6 7 6 11 8 7 11 7 3 7 5 9 11 6 1 10,1,71643,91,15,22,12.70143725
114.679345,31,9 6 2 1 0 8 4 1 10 9 4 11 6 2 7 2 1 11 9 0 11 2 11 9 4 4 6 4 1 2 4,1,82908,77,13,20,12.24732152
41.155759,31,7 5 0 11 2 3 6 3 11 3 3 6 3 5 4 4 1 6 1 10 9 8 0 5 4 9 4 1 1 5 2,1,14050,103,9,24,13.74589374
137.021624,31,0 7 8 1 11 1 0 7 0 11 7 10 10 9 11 11 6 10 10 5 9 10 10 2 7 8 4 7 8 9 6,1,93688,19,13,20,11.85678908
41.03542,31,7 4 5 4 6 2 5 3 10 0 7 7 11 7 3 11 0 1 1 0 3 3 4 2 9 4 0 2 1 2 4,1,37734,45,13,19,11.73276706
149.854298,31,4 2 9 7 8 6 3 6 11 2 10 8 4 6 6 2 6 9 8 10 10 0 4 4 0 2 2 2 5 10 0,1,87992,61,15,20,13.66322856
148.355826,31,0 3 1 0 7 8 3 11 1 10 11 7 7 8 4 2 7 0 1 9 8 6 3 6 1 9 10 7 7 6 11,0,100001,-1,-1,21,12.94441046
34.677093,31,8 10 3 8 4 0 7 11 2 1 5 5 6 5 8 7 9 7 9 1 1 4 3 3 0 8 1 6 4 11 10,1,23633,125,13,19,12.07386021
162.395247,31,5 1 0 2 4 11 7 8 1 10 7 6 7 2 3 7 6 5 3 8 3 3 1 6 10 3 6 2 7 3 4,1,75299,139,13,21,13.53090915
20.33593,31,5 6 7 4 11 9 4 7 7 6 11 8 5 4 2 4 9 6 10 3 7 2 0 1 11 1 6 9 11 11 0,1,16600,97,11,18,10.98892548
3.20515,32,1 11 7 5 5 7 11 1 6 9 11 9 7 4 1 0 4 2 6 3 0 3 7 7 8 7 11 8 4 5 6 4,1,3057,22,10,16,9.233914977
206.747373,32,4 6 10 2 7 0 9 6 4 1 2 10 11 4 3 8 1 9 2 0 0 5 5 5 9 1 5 10 3 2 4 9,1,91733,62,14,21,13.66988119
11.689971,32,11 1 2 1 0 0 0 1 11 7 7 3 10 7 6 6 10 10 5 1 3 2 3 2 6 11 1 8 1 6 7 10,1,12373,16,10,18,10.08970379
80.340878,32,6 3 11 8 1 8 11 6 2 9 1 5 3 7 0 11 7 10 5 1 4 9 1 9 8 11 10 2 9 5 6 11,1,60713,82,18,20,11.99064295
255.416855,32,1 10 10 7 6 9 9 7 0 10 9 0 4 3 6 10 10 10 3 8 4 2 3 0 1 4 9 10 7 8 8 5,0,100001,-1,-1,20,12.61374039
133.645606,32,7 8 8 3 0 5 8 5 3 5 0 3 1 8 5 0 7 9 5 0 3 11 4 5 9 7 5 1 8 0 0 3,1,81479,22,12,21,12.58382627
8.041705,32,8 3 1 8 11 3 4 5 5 4 0 5 7 8 5 7 4 11 8 9 6 10 6 9 9 9 5 8 11 9 0 11,1,9597,20,12,17,10.44144717
128.787697,32,9 2 6 8 7 0 3 10 3 3 7 6 1 10 2 6 2 4 8 5 6 4 0 9 4 6 1 6 11 8 10 6,1,62783,122,14,21,13.0805031
187.087154,32,7 2 7 9 10 11 3 11 4 6 11 7 4 0 3 11 4 8 10 7 7 0 1 3 0 8 7 2 6 4 11 3,1,80645,70,14,22,13.26120458
96.649965,32,9 2 0 5 5 4 6 7 7 3 0 10 6 8 9 4 11 9 0 10 5 0 3 10 2 3 11 4 11 1 8 11,1,59821,74,12,19,11.99199299
3.822913,32,4 4 4 11 6 9 7 3 8 0 1 10 9 1 4 11 0 8 11 8 9 5 5 5 6 1 9 10 2 5 9 5,1,2943,58,12,15,9.451925001
130.088884,32,0 3 10 0 4 3 4 8 6 7 7 11 1 4 6 5 5 6 6 11 2 0 9 6 3 8 0 5 1 11 11 0,0,100001,-1,-1,20,11.86085687
101.084172,32,11 7 4 6 5 9 5 10 5 1 6 3 11 6 11 11 3 5 9 5 3 11 3 7 7 9 4 4 6 4 4 2,1,66823,72,16,19,12.09208724
100.323966,32,1 11 8 4 5 0 5 10 2 2 5 10 9 9 6 4 3 4 7 2 2 6 7 8 10 2 9 10 0 10 10 8,1,55323,136,16,20,12.7845065
100.072116,32,1 5 7 10 9 6 8 3 10 9 7 8 9 11 8 11 7 9 1 5 2 6 6 10 3 2 10 5 10 7 2 10,1,72728,44,10,20,12.08527791
145.978178,32,7 8 9 1 8 1 3 10 8 10 1 10 8 10 0 5 9 6 3 6 3 3 7 0 2 0 1 3 3 1 0 4,1,83531,128,16,20,12.7578222
58.674478,32,1 4 1 4 4 8 5 1 5 4 11 2 11 1 1 11 9 8 6 10 11 9 5 1 8 5 2 11 3 0 11 1,1,42159,18,12,20,13.15342788
24.302214,32,1 2 7 9 7 3 11 0 4 0 1 0 11 10 0 0 1 2 10 2 2 6 1 8 7 3 7 7 0 4 2 3,1,15275,22,8,19,11.75369704
